pollster,sponsor,start.date,end.date,condition,variable,response,population,N
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,moi,other,LV,4
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_biden,favourable,LV,125
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_biden,no opinion,LV,4
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_biden,unfavourable,LV,149
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_harris,favourable,LV,136
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_harris,no opinion,LV,6
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_harris,unfavourable,LV,136
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_trump,favourable,LV,117
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_trump,no opinion,LV,2
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_trump,unfavourable,LV,160
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_jdvance,favourable,LV,110
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_jdvance,no opinion,LV,39
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_jdvance,unfavourable,LV,129
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_walz,favourable,LV,109
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_walz,no opinion,LV,67
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,fav_walz,unfavourable,LV,102
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,vote2024,R,LV,133
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,vote2024,D,LV,136
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,vote2024,G,LV,2
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,vote2024,W,LV,2
Echelon Insights,,2024-08-23,2024-08-25,age_50.64,vote2024,L,LV,2
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,moi,the economy,LV,81
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,moi,the environment,LV,25
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,moi,education,LV,1
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,moi,national security and foreign policy,LV,8
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,moi,social issues,LV,30
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,moi,healthcare,LV,10
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,moi,immigration,LV,70
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,moi,threats to democracy,LV,65
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,moi,other,LV,8
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_biden,favourable,LV,118
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_biden,no opinion,LV,1
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_biden,unfavourable,LV,184
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_harris,favourable,LV,137
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_harris,no opinion,LV,3
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_harris,unfavourable,LV,162
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_trump,favourable,LV,134
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_trump,no opinion,LV,4
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_trump,unfavourable,LV,164
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_jdvance,favourable,LV,137
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_jdvance,no opinion,LV,23
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_jdvance,unfavourable,LV,142
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_walz,favourable,LV,120
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_walz,no opinion,LV,28
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,fav_walz,unfavourable,LV,153
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,vote2024,R,LV,151
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,vote2024,D,LV,140
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,vote2024,G,LV,1
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,vote2024,W,LV,2
Echelon Insights,,2024-08-23,2024-08-25,age_over.64,vote2024,L,LV,2
Echelon Insights,,2024-08-23,2024-08-25,race_white,moi,the economy,LV,260
Echelon Insights,,2024-08-23,2024-08-25,race_white,moi,the environment,LV,43
Echelon Insights,,2024-08-23,2024-08-25,race_white,moi,education,LV,9
Echelon Insights,,2024-08-23,2024-08-25,race_white,moi,national security and foreign policy,LV,18
Echelon Insights,,2024-08-23,2024-08-25,race_white,moi,social issues,LV,87
Echelon Insights,,2024-08-23,2024-08-25,race_white,moi,healthcare,LV,28
Echelon Insights,,2024-08-23,2024-08-25,race_white,moi,immigration,LV,125
Echelon Insights,,2024-08-23,2024-08-25,race_white,moi,threats to democracy,LV,126
Echelon Insights,,2024-08-23,2024-08-25,race_white,moi,other,LV,28
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_biden,favourable,LV,268
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_biden,no opinion,LV,13
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_biden,unfavourable,LV,447
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_harris,favourable,LV,309
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_harris,no opinion,LV,17
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_harris,unfavourable,LV,401
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_trump,favourable,LV,378
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_trump,no opinion,LV,5
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_trump,unfavourable,LV,345
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_jdvance,favourable,LV,317
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_jdvance,no opinion,LV,115
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_jdvance,unfavourable,LV,296
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_walz,favourable,LV,265
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_walz,no opinion,LV,163
Echelon Insights,,2024-08-23,2024-08-25,race_white,fav_walz,unfavourable,LV,301
Echelon Insights,,2024-08-23,2024-08-25,race_white,vote2024,R,LV,399
Echelon Insights,,2024-08-23,2024-08-25,race_white,vote2024,D,LV,300
Echelon Insights,,2024-08-23,2024-08-25,race_white,vote2024,G,LV,7
Echelon Insights,,2024-08-23,2024-08-25,race_white,vote2024,W,LV,4
Echelon Insights,,2024-08-23,2024-08-25,race_white,vote2024,L,LV,4
Echelon Insights,,2024-08-23,2024-08-25,race_black,moi,the environment,LV,3
Echelon Insights,,2024-08-23,2024-08-25,race_black,moi,education,LV,6
Echelon Insights,,2024-08-23,2024-08-25,race_black,moi,national security and foreign policy,LV,1
Echelon Insights,,2024-08-23,2024-08-25,race_black,moi,social issues,LV,32
Echelon Insights,,2024-08-23,2024-08-25,race_black,moi,healthcare,LV,6
Echelon Insights,,2024-08-23,2024-08-25,race_black,moi,the economy,LV,54
Echelon Insights,,2024-08-23,2024-08-25,race_black,moi,immigration,LV,5
Echelon Insights,,2024-08-23,2024-08-25,race_black,moi,threats to democracy,LV,11
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_biden,favourable,LV,89
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_biden,no opinion,LV,2
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_biden,unfavourable,LV,27
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_harris,favourable,LV,94
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_harris,no opinion,LV,1
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_harris,unfavourable,LV,23
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_trump,favourable,LV,19
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_trump,no opinion,LV,4
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_trump,unfavourable,LV,96
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_jdvance,favourable,LV,19
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_jdvance,no opinion,LV,36
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_jdvance,unfavourable,LV,64
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_walz,favourable,LV,59
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_walz,no opinion,LV,42
Echelon Insights,,2024-08-23,2024-08-25,race_black,fav_walz,unfavourable,LV,17
Echelon Insights,,2024-08-23,2024-08-25,race_black,vote2024,R,LV,19
Echelon Insights,,2024-08-23,2024-08-25,race_black,vote2024,D,LV,92
Echelon Insights,,2024-08-23,2024-08-25,race_black,vote2024,W,LV,3
Echelon Insights,,2024-08-23,2024-08-25,race_black,vote2024,L,LV,0
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,moi,the environment,LV,3
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,moi,education,LV,1
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,moi,national security and foreign policy,LV,3
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,moi,social issues,LV,24
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,moi,healthcare,LV,4
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,moi,the economy,LV,49
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,moi,immigration,LV,13
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,moi,threats to democracy,LV,14
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,moi,other,LV,2
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_biden,favourable,LV,70
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_biden,no opinion,LV,3
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_biden,unfavourable,LV,41
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_harris,favourable,LV,75
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_harris,no opinion,LV,4
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_harris,unfavourable,LV,34
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_trump,favourable,LV,34
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_trump,no opinion,LV,2
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_trump,unfavourable,LV,77
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_jdvance,favourable,LV,32
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_jdvance,no opinion,LV,29
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_jdvance,unfavourable,LV,53
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_walz,favourable,LV,57
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_walz,no opinion,LV,39
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,fav_walz,unfavourable,LV,18
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,vote2024,R,LV,38
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,vote2024,D,LV,69
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,vote2024,G,LV,0
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,vote2024,W,LV,1
Echelon Insights,,2024-08-23,2024-08-25,race_hispanic,vote2024,L,LV,2
Echelon Insights,,2024-08-23,2024-08-25,race_asian,moi,the economy,LV,22
Echelon Insights,,2024-08-23,2024-08-25,race_asian,moi,education,LV,5
Echelon Insights,,2024-08-23,2024-08-25,race_asian,moi,national security and foreign policy,LV,3
Echelon Insights,,2024-08-23,2024-08-25,race_asian,moi,healthcare,LV,1
Echelon Insights,,2024-08-23,2024-08-25,race_asian,moi,social issues,LV,4
Echelon Insights,,2024-08-23,2024-08-25,race_asian,moi,threats to democracy,LV,12
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_biden,favourable,LV,17
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_biden,no opinion,LV,1
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_biden,unfavourable,LV,28
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_harris,favourable,LV,27
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_harris,no opinion,LV,2
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_harris,unfavourable,LV,16
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_trump,favourable,LV,19
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_trump,no opinion,LV,3
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_trump,unfavourable,LV,25
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_jdvance,favourable,LV,13
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_jdvance,no opinion,LV,14
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_jdvance,unfavourable,LV,18
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_walz,favourable,LV,20
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_walz,no opinion,LV,13
Echelon Insights,,2024-08-23,2024-08-25,race_asian,fav_walz,unfavourable,LV,12
Echelon Insights,,2024-08-23,2024-08-25,race_asian,vote2024,R,LV,24
Echelon Insights,,2024-08-23,2024-08-25,race_asian,vote2024,D,LV,20
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,moi,the economy,LV,257
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,moi,the environment,LV,27
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,moi,education,LV,5
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,moi,national security and foreign policy,LV,9
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,moi,social issues,LV,90
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,moi,healthcare,LV,22
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,moi,immigration,LV,95
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,moi,threats to democracy,LV,89
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,moi,other,LV,10
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_biden,favourable,LV,247
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_biden,no opinion,LV,10
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_biden,unfavourable,LV,353
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_harris,favourable,LV,292
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_harris,no opinion,LV,13
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_harris,unfavourable,LV,304
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_trump,favourable,LV,298
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_trump,no opinion,LV,8
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_trump,unfavourable,LV,303
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_jdvance,favourable,LV,234
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_jdvance,no opinion,LV,136
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_jdvance,unfavourable,LV,240
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_walz,favourable,LV,213
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_walz,no opinion,LV,186
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,fav_walz,unfavourable,LV,211
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,vote2024,R,LV,309
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,vote2024,D,LV,271
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,vote2024,G,LV,3
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,vote2024,W,LV,4
Echelon Insights,,2024-08-23,2024-08-25,education_no.college,vote2024,L,LV,5
Echelon Insights,,2024-08-23,2024-08-25,education_college,moi,the economy,LV,137
Echelon Insights,,2024-08-23,2024-08-25,education_college,moi,the environment,LV,24
Echelon Insights,,2024-08-23,2024-08-25,education_college,moi,education,LV,16
Echelon Insights,,2024-08-23,2024-08-25,education_college,moi,national security and foreign policy,LV,13
Echelon Insights,,2024-08-23,2024-08-25,education_college,moi,social issues,LV,58
Echelon Insights,,2024-08-23,2024-08-25,education_college,moi,healthcare,LV,18
Echelon Insights,,2024-08-23,2024-08-25,education_college,moi,immigration,LV,51
Echelon Insights,,2024-08-23,2024-08-25,education_college,moi,threats to democracy,LV,78
Echelon Insights,,2024-08-23,2024-08-25,education_college,moi,other,LV,20
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_biden,favourable,LV,204
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_biden,no opinion,LV,10
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_biden,unfavourable,LV,204
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_harris,favourable,LV,220
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_harris,no opinion,LV,14
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_harris,unfavourable,LV,185
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_trump,favourable,LV,161
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_trump,no opinion,LV,8
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_trump,unfavourable,LV,249
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_jdvance,favourable,LV,155
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_jdvance,no opinion,LV,64
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_jdvance,unfavourable,LV,199
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_walz,favourable,LV,192
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_walz,no opinion,LV,77
Echelon Insights,,2024-08-23,2024-08-25,education_college,fav_walz,unfavourable,LV,148
Echelon Insights,,2024-08-23,2024-08-25,education_college,vote2024,R,LV,181
Echelon Insights,,2024-08-23,2024-08-25,education_college,vote2024,D,LV,219
Echelon Insights,,2024-08-23,2024-08-25,education_college,vote2024,G,LV,5
Echelon Insights,,2024-08-23,2024-08-25,education_college,vote2024,W,LV,4
Echelon Insights,,2024-08-23,2024-08-25,education_college,vote2024,L,LV,3
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,moi,the economy,LV,157
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,moi,the environment,LV,9
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,moi,education,LV,8
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,moi,national security and foreign policy,LV,13
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,moi,social issues,LV,46
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,moi,healthcare,LV,11
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,moi,immigration,LV,109
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,moi,threats to democracy,LV,45
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,moi,other,LV,14
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_biden,favourable,LV,35
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_biden,no opinion,LV,7
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_biden,unfavourable,LV,372
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_harris,favourable,LV,48
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_harris,no opinion,LV,9
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_harris,unfavourable,LV,357
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_trump,favourable,LV,350
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_trump,no opinion,LV,3
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_trump,unfavourable,LV,60
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_jdvance,favourable,LV,291
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_jdvance,no opinion,LV,75
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_jdvance,unfavourable,LV,48
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_walz,favourable,LV,38
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_walz,no opinion,LV,115
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,fav_walz,unfavourable,LV,261
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,vote2024,R,LV,374
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,vote2024,D,LV,32
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,vote2024,G,LV,0
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,vote2024,W,LV,2
Echelon Insights,,2024-08-23,2024-08-25,party.id_rep,vote2024,L,LV,4
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,moi,the economy,LV,91
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,moi,the environment,LV,5
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,moi,education,LV,6
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,moi,national security and foreign policy,LV,7
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,moi,social issues,LV,24
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,moi,healthcare,LV,4
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,moi,immigration,LV,24
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,moi,threats to democracy,LV,33
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,moi,other,LV,9
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_biden,favourable,LV,65
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_biden,no opinion,LV,8
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_biden,unfavourable,LV,131
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_harris,favourable,LV,86
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_harris,no opinion,LV,12
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_harris,unfavourable,LV,107
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_trump,favourable,LV,80
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_trump,no opinion,LV,5
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_trump,unfavourable,LV,120
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_jdvance,favourable,LV,62
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_jdvance,no opinion,LV,54
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_jdvance,unfavourable,LV,89
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_walz,favourable,LV,66
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_walz,no opinion,LV,62
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,fav_walz,unfavourable,LV,76
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,vote2024,R,LV,92
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,vote2024,D,LV,77
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,vote2024,G,LV,7
Echelon Insights,,2024-08-23,2024-08-25,party.id_ind,vote2024,W,LV,6
